22.3,53.88,8.3303,147.1122,81.5616,9.0311,69.3939,190.1254,33.2551,190.1026,150.5177,1105.9037,170,126,34,120.7685,24.3869,24.4227,119.1511,596.4697,172,207,153.1061,594.7202,126,100.8907,7.5,26.431,104,734.8788,189,195
29.68,51.41,11.1478,159.9083,169.3874,13.0149,124.2741,221.7248,35.1386,221.7248,162.2606,1234.7241,184,126,16,125.3009,31.3508,31.3508,146.1074,982.8719,185,233,162.3277,982.8719,126,92.3546,8.7449,23.476,98,626.1316,162,209
27.401,50.083,6.889,145.3231,65.6028,8.0996,47.4586,179.3015,27.5692,179.3015,146.5323,760.0596,165,122,60,123.2708,25.4574,25.4574,103.1969,648.0813,170,179,147.7785,648.0813,122,105.7292,8.9938,19.5478,92,486.7697,171,196
68.737,30.059,7.7281,143.282,114.0836,10.681,59.7237,185.8571,32.461,185.8571,148.9434,1053.7184,173,137,58,116.6466,22.3772,22.3772,116.7556,500.7389,172,178,153.5,500.7389,137,99.7594,27.7038,19.5328,115,354.0707,150,200
23.159,56.132,7.7025,135.7546,51.8558,7.2011,59.3286,165.652,30.6227,165.652,139.513,937.7488,174,122,59,113.8425,20.4395,20.4395,88.1429,417.7729,162,168,147.967,417.7729,122,108.8388,52.1085,22.0858,101,468.6747,197,200
30.1,48.54,8.3677,146.7895,89.2072,9.445,70.018,191.7331,33.6626,191.5848,151.4311,1133.1682,169,129,41,119.6217,23.5076,23.3816,122.129,546.6997,173,197,154.1701,552.6053,129,99.1026,8.4704,24.2129,106,561.7896,159,187
20.336,57.515,6.3574,141.6779,53.0467,7.2833,40.4164,175.1007,25.8849,175.1007,147.7987,670.0282,163,109,43,120.0369,26.0823,26.0823,108.4832,680.2851,166,169,147.1913,680.2851,109,99.9698,9.0236,20.2377,71,467.9146,171,187
25.089,54.201,8.5731,151.103,58.5424,7.6513,73.4983,187.2757,28.9706,187.2757,147.4983,839.2932,177,141,61,128.1296,22.3982,22.3982,104.4983,501.6815,170,180,148.7841,501.6815,141,109.8073,7.1196,22.6619,111,557.0496,187,210
29.331,49.665,5.2732,124.4066,54.1722,7.3602,27.8068,147.2308,22.972,147.1483,131.2012,527.7135,162,109,52,104.6703,21.8259,21.677,76.2473,469.8917,149,158,146.2363,476.3681,98,111.456,120.5337,16.0009,75,332.4628,149,143
30.94,49.48,11.0616,161.668,180.1478,13.4219,122.3594,223.2815,35.4106,223.2815,162.5863,1253.9108,182,126,20,127.4319,30.5644,30.5644,145.665,934.184,188,227,161.9112,934.184,126,93.3401,10.0173,23.33,101,622.6409,161,209
32.284,47.369,8.5264,161.0559,152.088,12.3324,72.6993,212.5571,33.4318,212.5571,159.7137,1117.6863,176,148,33,132.6018,24.7053,24.7053,135.8345,610.3495,183,213,155.3736,610.3495,148,97.5839,8.5459,22.5976,122,447.761,171,208
31.91,51.6,10.8356,161.6698,150.1554,12.2538,117.41,223.849,32.6568,223.7898,161.9822,1066.4697,180,134,32,126.9762,26.4899,26.4499,144.9453,699.5972,186,210,162.4447,701.7144,134,94.5993,7.5065,21.8319,105,530.2683,192,211
28.25,50.96,6.6906,129.7169,67.3484,8.2066,44.7638,164.5993,30.4201,164.5993,146.2206,925.3831,163,116,43,106.3787,24.8672,24.8672,112.0809,618.3801,164,183,149.625,618.3801,116,91.3382,14.2985,19.1627,92,411.5514,159,177
37.37,48.25,9.9352,169.3944,111.4637,10.5576,98.7082,230.9528,29.2069,230.9185,161.7983,853.0417,179,157,45,136.2843,19.2478,19.2297,140.6341,369.7829,184,201,161.0043,370.4797,157,102.4431,7.6294,21.6313,135,483.8177,189,210
23.228,56.379,7.5185,137.8649,75.1232,8.6674,56.5272,174.4116,31.4904,174.4116,149.463,991.6446,172,118,25,114.4405,26.477,26.477,117.1222,701.0334,177,210,149.3633,701.0334,118,93.5466,8.7166,22.7082,82,559.14,159,188
46.009,39.422,7.9226,142.1412,92.3027,9.6074,62.7681,183.687,32.4597,183.687,150.2672,1053.6315,169,132,55,116.1565,22.3657,22.3657,119.4885,500.2226,172,182,152.5305,500.2226,132,96.2252,9.1462,19.8017,104,375.7885,147,201
23.647,55.263,7.9814,154.4505,58.4864,7.6476,63.7023,189.901,28.0231,189.901,147.9079,785.2923,174,138,58,132.1843,21.9436,21.9436,103.4573,481.5231,169,174,147.843,481.5231,138,112.273,7.5666,22.4299,117,516.7854,192,211
33.9,49.14,10.0721,169.4243,114.078,10.6807,101.4468,230.8731,29.5621,230.8271,161.9774,873.9168,179,156,45,136.4086,19.6838,19.6442,140.7516,385.8953,183,199,160.8634,387.4534,156,102.1634,7.7091,21.3737,135,475.5599,192,212
69.553,29.78,7.9972,143.2974,113.6402,10.6602,63.9554,185.8699,32.2741,185.8699,148.5874,1041.6204,172,139,56,116.5465,22.908,22.908,115.9851,524.775,173,181,153.6097,524.775,139,100.2714,26.5741,19.6345,113,385.9207,153,204
21.46,57.83,6.2444,147.3169,60.1427,7.7552,38.9925,185.7037,28.0173,185.7037,149.6296,784.9695,169,130,55,123.749,25.8644,25.8644,113.8807,668.9661,164,174,149.7531,668.9661,130,102.4609,7.358,24.1443,107,634.8053,189,205
78.64,26.874,7.4257,142.1451,103.2853,10.1629,55.1408,182.0902,30.2031,182.0902,144.432,912.2302,172,131,62,116.2118,24.1868,24.1868,105.7726,584.9999,171,173,153.0196,584.9999,131,106.8902,62.7045,20.1824,105,435.2806,164,211
27.93,50.84,8.3615,144.3885,68.0474,8.2491,69.9151,186.2387,32.4586,186.2259,148.3172,1053.5585,168,138,64,118.1269,20.8907,20.921,114.3172,437.6862,166,171,153.0574,436.4218,138,102.1057,11.8343,23.7117,107,470.8665,192,197
46.474,37.513,8.5433,149.9805,125.9272,11.2217,72.9879,194.9246,33.8572,194.9246,149.2175,1146.3073,176,125,37,122.5084,24.8156,24.8156,115.0,615.8127,174,200,154.6033,615.8127,125,106.0642,30.6076,22.2629,112,520.5909,180,211
33.83,50.22,10.5544,162.4079,146.7242,12.113,111.3948,224.2376,32.9806,224.1718,161.6459,1087.7198,180,140,31,128.009,24.3673,24.3024,143.8563,590.6061,183,216,162.1844,593.7667,140,95.931,8.2839,22.7831,102,515.3644,182,209
31.666,50.759,8.9828,157.5732,161.0255,12.6896,80.6905,207.3577,35.3012,207.3577,157.8943,1246.1772,176,136,36,129.3963,26.3627,26.3627,132.7622,694.9938,181,206,155.0244,694.9938,136,97.4329,8.8435,23.2741,105,508.6459,169,211
37.29,47.13,10.9149,162.2326,148.4348,12.1834,119.1342,224.3079,33.0672,224.2457,161.9043,1093.4409,180,147,31,127.6148,24.0308,23.9695,144.5201,574.5369,185,216,162.3547,577.479,147,95.2884,8.0742,22.1586,106,524.8897,186,210
29.74,49.49,9.138,145.0632,95.4011,9.7673,83.5022,192.8918,34.6644,192.8921,150.7282,1201.62,174,146,52,115.628,20.266,20.2928,122.8865,411.7958,170,186,156.7018,410.7119,146,98.6781,9.8522,22.4318,112,382.5608,167,180
31.26,48.56,10.411,153.2083,129.0741,11.3611,108.3892,213.5581,32.3102,213.5482,157.053,1043.9463,180,143,37,117.8143,23.9048,23.9152,138.8071,571.9372,176,202,163.2635,571.4398,143,95.5249,14.826,19.0134,115,451.6818,148,210
25.52,52.19,8.1963,144.6826,90.8493,9.5315,67.1793,188.9099,33.4602,188.7612,150.8648,1119.5818,171,117,39,117.7155,24.1992,24.0705,121.7662,579.3892,174,199,153.969,585.6033,117,97.9915,9.1534,24.1806,98,587.77,162,189
22.823,56.1,7.9841,151.5548,60.9136,7.8047,63.7464,187.0582,29.0087,187.0582,148.1678,841.503,175,135,49,129.1164,22.9347,22.9347,105.5171,526.0,171,183,148.0137,526.0,135,108.9931,7.637,22.7036,110,540.4043,185,202
25.143,51.542,6.5508,128.064,40.9981,6.403,42.9126,155.7542,26.7646,155.7542,142.229,716.3464,163,108,57,107.7508,22.8629,22.8629,95.6094,522.7108,159,169,145.7407,522.7108,108,96.4074,11.677,16.4595,84,349.756,157,182
28.858,54.083,8.4422,165.702,156.733,12.5193,71.2707,216.72,32.4455,216.72,161.342,1052.7075,175,139,38,138.346,25.4581,25.4581,136.636,648.1174,184,205,154.096,648.1174,139,98.98,9.532,23.0068,105,502.6545,165,208
23.8,55.563,8.1298,159.8649,60.9653,7.808,66.0937,197.5608,27.7124,197.5608,148.7196,767.9752,175,140,62,137.0101,21.7412,21.7412,104.4324,472.6785,172,174,148.7196,472.6785,140,116.1757,7.527,23.5894,122,589.0843,193,208
23.87,53.12,7.6024,154.6544,68.7495,8.2915,57.7969,199.9192,29.3012,199.7517,151.1347,858.5597,172,139,59,128.165,23.7265,23.5898,117.8485,556.4783,172,176,153.5926,562.9451,139,107.2727,6.5507,25.4956,113,646.8785,198,206
30.8,51.32,11.6212,154.4941,175.7455,13.2569,135.0513,215.3365,37.2537,215.3365,161.6954,1387.8381,182,117,18,119.5252,33.2185,33.2185,147.1951,1103.4661,185,228,162.5177,1103.4661,117,88.4266,11.6022,23.6079,101,662.8497,150,212
43.568,39.122,4.7701,111.383,44.0056,6.6337,22.7537,127.8723,21.6298,127.0851,124.5,467.8492,158,80,71,93.9787,21.0762,20.3121,69.0426,412.5795,139,144,144.234,444.2055,80,109.2447,143.5,15.5267,69,377.1911,153,135
31.84,47.5,8.066,130.8922,84.5003,9.1924,65.0601,171.5687,35.3581,171.5687,148.4447,1250.1967,169,106,34,104.4852,23.0156,23.0156,121.0539,529.7169,172,202,153.283,529.7169,106,88.9353,12.0689,20.8694,90,385.1284,136,152
43.674,40.034,9.3008,153.3402,145.0984,12.0457,86.5043,200.5155,37.6498,200.5155,154.6323,1417.5085,175,141,43,125.5911,24.7854,24.7854,126.6838,614.3184,183,192,154.5052,614.3184,141,99.3299,9.7093,25.1214,114,526.7983,161,211
25.539,52.378,7.032,138.5904,60.1403,7.755,49.4493,173.741,29.4281,173.741,149.8313,866.0114,167,107,26,116.2108,27.881,27.881,117.0301,777.3485,169,203,148.1205,777.3485,107,93.6145,8.3343,23.3331,75,576.2512,183,198
22.12,56.99,6.7948,129.3391,56.7826,7.5354,46.1698,166.6406,32.2786,166.6406,147.3275,1041.9062,167,115,46,104.713,18.0025,18.0025,117.9594,324.0912,159,174,151.1971,324.0912,115,89.2725,12.6024,21.317,93,374.199,154,160
34.07,46.12,9.7209,149.4595,129.4874,11.3793,94.4954,201.4105,36.1498,201.4214,153.4081,1306.8052,178,133,51,118.3222,25.213,25.2421,128.7542,637.1634,177,190,158.5871,635.696,133,98.1551,16.2165,23.5672,104,475.975,166,202
32.79,45.56,5.9882,122.8153,36.6177,6.0513,35.8586,158.2229,27.1428,158.2229,145.0127,736.7297,164,111,48,98.8599,16.3267,16.3267,114.3694,266.5618,158,168,150.7452,266.5618,111,87.0255,11.5892,17.3504,92,257.3053,147,149
24.53,54.15,6.193,133.917,44.3074,6.6564,38.3527,170.1805,27.3916,170.1805,148.2744,750.3005,165,123,50,110.4332,21.6073,21.6073,117.0505,466.8771,159,169,149.6859,466.8771,123,91.9603,8.1986,21.532,102,464.4044,173,199
29.11,49.53,7.3206,122.8417,57.922,7.6106,53.5916,162.2593,31.2893,162.1953,145.6524,979.0198,168,118,42,96.4841,17.494,17.4728,118.328,305.2978,165,186,153.6693,306.0413,118,86.381,18.6936,18.6074,91,259.2762,185,186
24.601,51.542,5.9058,132.4429,34.9749,5.914,34.879,159.4602,23.7157,159.4602,142.8651,562.435,161,101,54,112.8062,22.8689,22.8689,94.9343,522.9888,158,155,144.737,522.9888,101,99.436,6.5052,17.279,76,374.1632,171,192
19.86,59.27,6.7236,142.7841,63.3098,7.9567,45.2062,182.7404,30.7416,182.7404,150.5137,945.0438,167,117,42,118.0328,23.4616,23.4616,120.0,550.4489,167,182,151.1612,550.4489,117,96.6339,7.1831,24.6705,97,577.5235,181,193
35.21,45.94,11.1788,158.4453,168.5769,12.9837,124.9653,220.2762,35.2364,220.2762,162.274,1241.6018,184,124,19,123.547,30.8235,30.8235,146.9591,950.0901,186,230,162.5536,950.0901,124,90.926,9.2411,22.7353,97,591.3593,159,212
24.54,53.12,7.8072,154.1049,67.2312,8.1995,60.9528,198.3003,29.7374,198.0957,150.3746,884.3159,168,138,62,128.0279,24.2401,23.9965,115.5913,575.8324,169,170,153.1269,587.5804,132,108.031,7.605,25.4736,108,645.0115,196,204
24.99,53.43,5.9306,131.1818,49.0359,7.0026,35.1716,166.3805,26.075,166.3805,146.33,679.9073,161,110,56,107.9899,25.4291,25.4291,111.9562,646.64,164,161,149.532,646.64,110,92.5859,8.3186,18.6007,89,429.1346,186,205
31.07,46.8,6.266,127.0883,38.24,6.1839,39.2622,163.9369,27.9672,163.9369,145.6278,782.1651,167,122,51,102.5173,17.6132,17.6132,114.5962,310.2232,159,174,151.4006,310.2232,122,90.1073,10.1845,19.353,93,334.193,158,171
29.43,49.79,9.5368,148.7963,121.2179,11.0099,90.9509,199.413,36.2438,199.4005,152.58,1313.6115,177,146,42,118.2738,23.4457,23.4715,126.29,550.9107,175,199,157.9142,549.703,146,98.9072,8.7262,22.7256,107,417.7209,153,190
33.39,48.142,9.8128,155.5566,168.6307,12.9858,96.2915,207.0701,36.1549,207.0701,160.0701,1307.1796,177,129,25,126.4593,29.6451,29.6451,139.3914,878.8344,185,223,155.9299,878.8344,129,91.5747,8.552,23.255,106,560.5106,159,209
43.03,39.96,7.5907,136.8398,82.545,9.0854,57.6195,177.7313,33.0059,177.5497,145.338,1089.3865,169,109,53,110.4238,23.8284,23.61,110.8227,557.4321,168,176,153.6454,567.7943,109,99.9945,29.5146,21.6124,92,422.6873,152,167
29.61,51.99,11.4702,159.8711,182.3946,13.5054,131.5652,220.8218,36.7131,220.8218,162.1295,1347.849,182,122,23,125.6457,32.3076,32.3076,145.0011,1043.7816,187,224,161.8386,1043.7816,122,92.7212,11.4281,24.0821,102,681.5073,156,211
25.88,52.56,5.7542,112.4715,34.5731,5.8799,33.1112,141.8699,27.2064,141.8699,142.6408,740.1874,159,94,48,91.4146,19.429,19.429,107.7805,377.4872,155,158,147.5244,377.4872,94,81.2276,12.2469,14.7493,83,222.7387,143,155
34.748,47.144,9.8888,155.2765,93.471,9.668,97.788,196.9888,33.3039,196.9888,149.162,1109.1499,184,149,48,129.7067,22.8759,22.8759,109.6034,523.3072,176,189,151.9274,523.3072,149,110.9441,7.3955,23.1897,109,463.537,187,212
19.89,58.93,6.5947,143.1623,65.9149,8.1188,43.4902,182.2415,31.1868,182.2415,149.7917,972.6185,166,122,46,118.8,24.8042,24.8042,117.1396,615.2469,166,185,150.7245,615.2469,122,98.3698,7.5434,25.6618,103,649.2015,185,194
25.936,51.992,5.9895,145.4878,54.3042,7.3691,35.8736,178.2927,25.3252,178.2927,147.8362,641.3672,159,109,48,124.3345,26.3019,26.3019,106.0941,691.7887,168,161,146.4913,691.7887,109,103.5401,8.186,21.2274,77,502.6965,187,206
21.66,55.13,8.5431,150.0152,77.3551,8.7952,72.9843,193.3994,31.2267,193.2766,150.2104,975.1041,169,123,51,123.8781,25.4716,25.413,116.9055,645.8194,172,188,153.0213,648.8017,123,104.3384,7.4472,25.6592,107,795.3936,177,208
34.51,48.16,11.9772,150.9483,176.2432,13.2757,143.454,211.0638,38.278,211.0638,160.8931,1465.202,185,121,25,115.7349,33.3485,33.3485,147.3289,1112.1234,185,219,162.6612,1112.1234,121,86.4136,10.6356,23.6906,102,672.3334,149,211
44.47,39.14,7.2064,128.7399,51.6561,7.1872,51.9321,166.252,30.7704,166.252,145.0938,946.8185,167,117,50,103.5979,19.5072,19.5072,112.2279,380.5316,163,165,151.9705,380.5316,117,92.5228,14.9973,19.6205,94,334.6266,151,159
19.86,59.32,6.922,140.6489,65.8613,8.1155,47.9145,179.6312,31.2921,179.6312,149.2801,979.1929,171,114,43,116.1206,24.382,24.382,117.4894,594.4808,166,182,150.9787,594.4808,114,96.6667,9.3381,24.6014,97,618.4606,182,191
37.56,46.03,11.9382,152.9206,180.0271,13.4174,142.5197,213.2393,38.0635,213.2393,160.5138,1448.832,185,120,21,117.8291,33.7907,33.7907,145.4995,1141.814,186,224,162.5766,1141.814,120,88.8688,11.9626,23.9877,105,682.3011,149,212
32.41,46.99,7.6876,136.1182,83.5759,9.142,59.0985,178.4073,34.0461,178.3152,148.1702,1159.137,168,111,45,109.1611,21.8462,21.8153,119.0729,475.9071,171,188,154.0699,477.2584,111,94.3708,16.1541,22.3887,94,425.3448,151,166
24.98,53.31,6.3633,124.9937,46.3194,6.8058,40.4917,161.0254,30.2779,161.0254,145.6794,916.7504,167,110,45,100.7048,16.9578,16.9578,115.3365,287.5679,159,179,150.9778,287.5679,110,87.9809,11.8232,19.7887,93,299.6938,165,169
39.4,42.19,8.4963,137.5765,98.0549,9.9023,72.1879,180.2916,35.2912,180.0995,149.5243,1245.4697,170,110,42,110.7673,26.0797,25.8346,121.2916,667.429,176,187,153.844,680.1508,105,93.5166,13.6462,23.4216,88,542.2451,165,179
27.68,50.45,7.5612,135.8496,76.6609,8.7556,57.1712,177.0266,33.0723,176.8584,147.8402,1093.7798,167,115,42,109.5651,21.8139,21.6254,117.2899,467.6591,168,193,153.2781,475.8442,115,94.6657,9.2703,21.1633,95,407.2163,148,159
36.96,46.36,11.8382,155.5456,173.9458,13.1889,140.1426,216.0244,37.5864,216.0244,161.6322,1412.7368,184,132,21,120.7933,31.1557,31.1557,146.5478,970.6753,184,224,162.1689,970.6753,132,89.2811,9.3998,23.8469,110,603.3661,150,212
34.4,48.3,10.8431,165.1617,141.1303,11.8798,117.5717,227.0821,32.5351,227.0273,162.2637,1058.5304,179,154,32,131.1236,23.0372,22.9902,143.5842,528.5512,183,215,161.7878,530.7148,154,97.4617,7.621,22.3023,120,513.08,184,212
21.4,57.61,6.4817,149.3775,63.339,7.9586,42.0127,188.1767,27.1125,188.1767,150.7751,735.0892,164,129,64,125.8353,25.8786,25.8786,115.4337,669.7039,167,165,149.5663,669.7039,129,102.3614,7.8755,21.918,108,569.2618,167,202
28.4,50.08,7.2403,123.1432,55.3476,7.4396,52.4224,162.2473,30.5145,162.1751,145.2207,931.1354,169,114,47,97.0,18.3655,18.3363,117.1862,336.2181,162,180,153.4442,337.2903,114,87.1037,16.4518,18.8004,91,282.6968,203,201
65.792,31.014,8.799,148.2959,118.0784,10.8664,77.423,195.1769,34.9558,195.1769,152.5408,1221.9092,174,148,43,119.9864,22.5086,22.5086,124.9048,506.6355,177,195,155.2585,506.6355,148,98.3129,13.3503,22.9986,113,442.0677,153,204
40.06,41.93,8.7584,151.7692,114.2901,10.6907,76.7094,205.3928,32.4605,205.4736,154.3494,1053.6868,180,143,57,120.2048,25.2076,25.1841,130.5928,634.2383,177,186,159.1349,635.4225,143,98.6675,9.2208,21.2584,110,442.4714,154,194
46.01,38.92,9.4611,148.3268,126.4237,11.2438,89.5127,201.0022,35.4695,200.9762,153.4326,1258.0858,181,133,41,116.8829,28.6103,28.6359,129.7787,820.0153,177,202,159.0889,818.5515,133,97.256,13.9371,24.3478,106,575.4706,163,202
32.74,46.92,7.5789,132.0716,74.8073,8.6491,57.4392,173.9642,33.3567,173.9642,148.2715,1112.6726,169,108,45,105.0992,23.8323,23.8323,121.0716,567.9792,172,181,154.0661,567.9792,108,90.5703,15.8817,21.3214,91,421.6376,144,164
33.76,44.96,6.2818,124.4792,37.3728,6.1133,39.4612,158.7859,29.6243,158.7859,144.7157,877.6015,166,116,48,101.0096,16.4797,16.4797,111.6869,271.5803,156,165,150.0447,271.5803,116,89.0767,7.3246,19.6,92,322.9551,146,152
